ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
591,N/A,81,100B01-EE-EML-5.FL-001,,100B-EML-5FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.81",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
592,N/A,82,100B01-EE-EML-5.FL-002,,100B-EML-5FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.82",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
593,N/A,83,100B01-EE-EML-5.FL-003,,100B-EML-5FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.83",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
594,N/A,84,100B01-EE-EML-5.FL-004,,100B-EML-5FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.84",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
595,N/A,85,100B01-EE-EML-5.FL-005,,100B-EML-5FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.85",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
596,N/A,86,100B01-EE-EML-5.FL-006,,100B-EML-5FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.86",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
597,N/A,87,100B01-EE-EML-5.FL-007,,100B-EML-5FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.87",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
598,N/A,88,100B01-EE-EML-5.FL-008,,100B-EML-5FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.88",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
599,N/A,89,100B01-EE-EML-5.FL-009,,100B-EML-5FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.89",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
600,N/A,90,100B01-EE-EML-5.FL-010,,100B-EML-5FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.90",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
601,N/A,91,100B01-EE-EML-5.FL-011,,100B-EML-5FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.91",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
602,N/A,92,100B01-EE-EML-5.FL-012,,100B-EML-5FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.92",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
603,N/A,93,100B01-EE-EML-5.FL-013,,100B-EML-5FL-013,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.93",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
604,N/A,94,100B01-EE-EML-5.FL-014,,100B-EML-5FL-014,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.94",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
605,N/A,95,100B01-EE-EML-5.FL-015,,100B-EML-5FL-015,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.95",,FL.5,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
606,N/A,96,100B01-EE-EML-6.FL-001,,100B-EML-6FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.96",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
607,N/A,97,100B01-EE-EML-6.FL-002,,100B-EML-6FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.97",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
608,N/A,98,100B01-EE-EML-6.FL-003,,100B-EML-6FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.98",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
609,N/A,99,100B01-EE-EML-6.FL-004,,100B-EML-6FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.99",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
610,N/A,100,100B01-EE-EML-6.FL-005,,100B-EML-6FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.100",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
611,N/A,101,100B01-EE-EML-6.FL-006,,100B-EML-6FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.101",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
612,N/A,102,100B01-EE-EML-6.FL-007,,100B-EML-6FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.102",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
613,N/A,103,100B01-EE-EML-6.FL-008,,100B-EML-6FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.103",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
614,N/A,104,100B01-EE-EML-6.FL-009,,100B-EML-6FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.104",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
615,N/A,105,100B01-EE-EML-6.FL-010,,100B-EML-6FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.105",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
616,N/A,106,100B01-EE-EML-6.FL-011,,100B-EML-6FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.106",,FL.6,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
617,N/A,107,100B01-EE-EML-7.FL-001,,100B-EML-7FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.107",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
618,N/A,108,100B01-EE-EML-7.FL-002,,100B-EML-7FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.108",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
619,N/A,109,100B01-EE-EML-7.FL-003,,100B-EML-7FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.109",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
620,N/A,110,100B01-EE-EML-7.FL-004,,100B-EML-7FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.110",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
621,N/A,111,100B01-EE-EML-7.FL-005,,100B-EML-7FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.111",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
622,N/A,112,100B01-EE-EML-7.FL-006,,100B-EML-7FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.112",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
623,N/A,113,100B01-EE-EML-7.FL-007,,100B-EML-7FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.113",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
624,N/A,114,100B01-EE-EML-7.FL-008,,100B-EML-7FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.114",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
625,N/A,115,100B01-EE-EML-7.FL-009,,100B-EML-7FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.115",,FL.7,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
738,N/A,30,100B01-EE-EML-7.FL-010,,100B-EML-7FL-010,,,"Emergency Light",,,,,,,,,"Emergency Light No.30",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
739,N/A,31,100B01-EE-EML-7.FL-011,,100B-EML-7FL-011,,,"Emergency Light",,,,,,,,,"Emergency Light No.31",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
740,N/A,32,100B01-EE-EML-7.FL-012,,100B-EML-7FL-012,,,"Emergency Light",,,,,,,,,"Emergency Light No.32",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
741,N/A,33,100B01-EE-EML-7.FL-013,,100B-EML-7FL-013,,,"Emergency Light",,,,,,,,,"Emergency Light No.33",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
742,N/A,34,100B01-EE-EML-7.FL-014,,100B-EML-7FL-014,,,"Emergency Light",,,,,,,,,"Emergency Light No.34",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
743,N/A,35,100B01-EE-EML-7.FL-015,,100B-EML-7FL-015,,,"Emergency Light",,,,,,,,,"Emergency Light No.35",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
744,N/A,36,100B01-EE-EML-7.FL-016,,100B-EML-7FL-016,,,"Emergency Light",,,,,,,,,"Emergency Light No.36",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
745,N/A,37,100B01-EE-EML-7.FL-017,,100B-EML-7FL-017,,,"Emergency Light",,,,,,,,,"Emergency Light No.37",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
746,N/A,38,100B01-EE-EML-7.FL-018,,100B-EML-7FL-018,,,"Emergency Light",,,,,,,,,"Emergency Light No.38",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
747,N/A,39,100B01-EE-EML-7.FL-019,,100B-EML-7FL-019,,,"Emergency Light",,,,,,,,,"Emergency Light No.39",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
748,N/A,40,100B01-EE-EML-7.FL-020,,100B-EML-7FL-020,,,"Emergency Light",,,,,,,,,"Emergency Light No.40",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
749,N/A,41,100B01-EE-EML-7.FL-021,,100B-EML-7FL-021,,,"Emergency Light",,,,,,,,,"Emergency Light No.41",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
750,N/A,42,100B01-EE-EML-7.FL-022,,100B-EML-7FL-022,,,"Emergency Light",,,,,,,,,"Emergency Light No.42",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
751,N/A,43,100B01-EE-EML-7.FL-023,,100B-EML-7FL-023,,,"Emergency Light",,,,,,,,,"Emergency Light No.43",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
752,N/A,44,100B01-EE-EML-7.FL-024,,100B-EML-7FL-024,,,"Emergency Light",,,,,,,,,"Emergency Light No.44",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
753,N/A,45,100B01-EE-EML-7.FL-025,,100B-EML-7FL-025,,,"Emergency Light",,,,,,,,,"Emergency Light No.45",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
754,N/A,46,100B01-EE-EML-7.FL-026,,100B-EML-7FL-026,,,"Emergency Light",,,,,,,,,"Emergency Light No.46",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
755,N/A,47,100B01-EE-EML-7.FL-027,,100B-EML-7FL-027,,,"Emergency Light",,,,,,,,,"Emergency Light No.47",,FL.7,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
626,N/A,116,100B01-EE-EML-8.FL-001,,100B-EML-8FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.116",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
627,N/A,117,100B01-EE-EML-8.FL-002,,100B-EML-8FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.117",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
628,N/A,118,100B01-EE-EML-8.FL-003,,100B-EML-8FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.118",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
629,N/A,119,100B01-EE-EML-8.FL-004,,100B-EML-8FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.119",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
630,N/A,120,100B01-EE-EML-8.FL-005,,100B-EML-8FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.120",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
631,N/A,121,100B01-EE-EML-8.FL-006,,100B-EML-8FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.121",,FL.8,"In Use",,,2022-08-24,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
