ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,B/L Acumulate Depreciate,B/L Asset Value,AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,Coset Center Description,CostType,Company,Department,TotalExpense,LastSync,Update By,Update Date,Update Remark,TotalTask,
10513,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0029,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.29,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10514,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0030,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.30,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10515,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0031,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.31,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10516,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0032,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.32,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10517,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0033,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.33,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10518,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0034,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.34,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10519,DELIGHT,DLEX-RLG3,400B01-EE-EXL-4.FL-0035,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL4 No.35,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F4,โรงพยาบาล 400B - ชั้น 4,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10520,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0007,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.7,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10521,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0008,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.8,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10522,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0009,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.9,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10523,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0010,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.10,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10524,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0011,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.11,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10525,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0012,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.12,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10526,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0013,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.13,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10527,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0014,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.14,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10528,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0015,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.15,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10529,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0016,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.16,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10530,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0017,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.17,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10531,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0018,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.18,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10532,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0019,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.19,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10533,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0020,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.20,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10534,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0021,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.21,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10535,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0022,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.22,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10536,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0023,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.23,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10537,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0024,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.24,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10538,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0025,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.25,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10539,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0026,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.26,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10540,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0027,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.27,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10541,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0028,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.28,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10542,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0029,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.29,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10543,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0030,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.30,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10544,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0031,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.31,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10545,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0032,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.32,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10546,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0033,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.33,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10547,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0034,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.34,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10548,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0035,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.35,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10549,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0036,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.36,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10550,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0037,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.37,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10551,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0038,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.38,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10552,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0039,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.39,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10553,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0040,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.40,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10554,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0041,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.41,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10555,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0042,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.42,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10556,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0043,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.43,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10557,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0044,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.44,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10558,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0045,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.45,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10559,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0046,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.46,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10560,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0047,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.47,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10561,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0048,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.48,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10562,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0049,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.49,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10563,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0050,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.50,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10564,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0051,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.51,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10565,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0052,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.52,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10566,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0053,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.53,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10567,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0054,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.54,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10568,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0055,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.55,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10569,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0056,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.56,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10570,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0057,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.57,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10571,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0058,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.58,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10572,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0059,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.59,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10573,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0060,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.60,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10574,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0061,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.61,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10575,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0062,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.62,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
10576,DELIGHT,DLEX-RLG3,400B01-EE-EXL-5.FL-0063,,,N/A,,Exit Sign Light,,,,,,,,,Exit Sign Light FL5 No.63,,,In Use,,,16-07-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-F5,โรงพยาบาล 400B - ชั้น 5,,,,,,,,,,CRA,,,,Nattapon,16-07-24,,0,-
