ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
424,N/A,28,100B01-EE-EP-4.FL-003,,100B-EP-4FL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.28 MCCB (EP.ARD3) 3P,40AT/100AF",,FL.4,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
425,N/A,29,100B02-EE-EP-4.FL-004,,100B-EP-4FL-004,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.29 (EP.IT3) MCCB,3P,32AT/100AF",,FL.4,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B02-F4,"หอพักฯ 100B-ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
426,N/A,30,100B01-EE-EP-4.FL-005,,100B-EP-4FL-005,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.30 (EP.3) MCCB 3P,40AT/100AF",,FL.4,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
427,N/A,31,100B01-EE-EP-4.FL-004,,100B-EP-4FL-004,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.31 (EP.RD3) MCCB 3P,40AT/100AF",,FL.4,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F4,"โรงพยาบาล 100B - ชั้น 4",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
428,N/A,32,100B01-EE-EP-5.FL-001,,100B-EP-5FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.32 (EP.M4)",,FL.5,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
429,N/A,33,100B01-EE-EP-5.FL-002,,100B-EP-5FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.33 (EP.AL4) MCCB 3P,40AT/100AF",,FL.5,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
430,N/A,34,100B01-EE-EP-5.FL-003,,100B-EP-5FL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.34 (EP.A4) MCCB 3P,40AT/100AF",,FL.5,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
431,N/A,35,100B01-EE-EP-5.FL-004,,100B-EP-5FL-004,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.35 (EP.AR4)",,FL.5,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
432,N/A,36,100B01-EE-EP-5.FL-005,,100B-EP-5FL-005,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.36 (EP.L4) MCCB,3P,40AT/100AF",,FL.5,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
433,N/A,37,100B01-EE-EP-5.FL-006,,100B-EP-5FL-006,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.37 (EP.4) MCCB 3P,40AT/100AF",,FL.5,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
434,N/A,38,100B01-EE-EP-5.FL-007,,100B-EP-5FL-007,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.38 (EP.R4) MCCB 3P,40AT/100AF",,FL.5,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F5,"โรงพยาบาล 100B - ชั้น 5",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
435,SIEMENS,39,100B01-EE-EP-6.FL-001,,100B-EP-6FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.39 (EP.A5-1) MCCB 3P,150AT/160AF",,FL.6,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
436,SIEMENS,40,100B01-EE-EP-6.FL-002,,100B-EP-6FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.40 (EP.A5-2) MCCB 3P,150AT/160AF",,FL.6,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
437,SIEMENS,41,100B01-EE-EP-6.FL-003,,100B-EP-6FL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.41 (EP.51) MCCB 3P,150AT/160AF",,FL.6,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
438,SIEMENS,42,100B01-EE-EP-6.FL-004,,100B-EP-6FL-004,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.42 (EP.52) MCCB 3P,150AT/160AF",,FL.6,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
439,N/A,43,100B01-EE-EP-7.FL-001,,100B-EP-7FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.43 (EP.A6) MCCB 3P,40AT/100AF",,FL.7,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
440,N/A,44,100B01-EE-EP-7.FL-002,,100B-EP-7FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.44 (EP.6) MCCB 3P,70AT/100AF",,FL.7,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
441,N/A,45,100B01-EE-EP-8.FL-001,,100B-EP-8FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.45 (EP.A7) MCCB 3P,40AT/100AF",,FL.8,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
442,N/A,46,100B01-EE-EP-8.FL-002,,100B-EP-8FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.46 (EP.7)MCCB 3P,70AT/100AF",,FL.8,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
443,N/A,47,100B01-EE-EP-9.FL-001,,100B-EP-9FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.47 (EP.A8) MCCB 3P,40AT/100AF",,FL.9,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
444,N/A,48,100B01-EE-EP-9.FL-002,,100B-EP-9FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.48 (EP.8) MCCB 3P,50AT/100AF",,FL.9,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
445,N/A,49,100B01-EE-EP-10.FL-001,,100B-EP-10FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.49 (EP.A9) MCCB 3P,40AT/100AF",,FL.10,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
446,N/A,50,100B01-EE-EP-10.FL-002,,100B-EP-10FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.50 (EP.9) MCCB 3P,50AT/100AF",,FL.10,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
447,N/A,51,100B01-EE-EP-11.FL-001,,100B-EP-11FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.51 (EP. Conferrence New)",,FL.11,"In Use",,,2022-08-18,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
449,N/A,52,100B01-EE-EP-11.FL-002,,100B--EP-11FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.52 (EP.A10) MCCB 3P,40AT/100AF",,FL.11,"In Use",,,2022-08-19,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
450,N/A,53,100B01-EE-EP-11.FL-003,,100B-EP-11FL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.53 (EP.10) MCCB 3P,50AT/100AF",,FL.11,"In Use",,,2022-08-19,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
451,N/A,54,100B01-EE-EP-12.FL-001,,100B-EP-12FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.54 (EP.A11) MCCB 3P,40AT/100AF",,FL.12,"In Use",,,2022-08-19,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
452,N/A,55,100B01-EE-EP-12.FL-002,,100B-EP-12FL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.55 (EP.11) MCCB 3P,50AT/100AF",,FL.12,"In Use",,,2022-08-19,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
453,N/A,56,100B01-EE-EP-14.FL-001,,100B-EP-14FL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.56 (EP.A12) MCCB 3P,40AT/100AF",,FL.14,"In Use",,,2022-08-19,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
454,SIEMENS,57,100B01-EE-EP-RF.FL-001,,100B-EP-RFL-001,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.57 (EP.MRF) MCCB 3P,50AT/100AF",,FL.RF,"In Use",,,2022-08-19,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
455,SIEMENS,58,100B01-EE-EP-RF.FL-002,,100B-EP-RFL-002,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.58 (EP.BL) MCCB 3P,100AT/160AF",,FL.RF,"In Use",,,2022-08-19,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
456,SIEMENS,59,100B01-EE-EP-RF.FL-003,,100B-EP-RFL-003,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.59 (EP.PL) MCCB 3P 150AT/160AF",,FL.RF,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
457,SIEMENS,60,100B01-EE-EP-RF.FL-004,,100B-EP-RFL-004,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.60 (EP.L) MCCB 3P,100AT/160AF",,FL.RF,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
458,SIEMENS,61,100B01-EE-EP-RF.FL-005,,100B-EP-RFL-005,,,"Emergency Panel",,,,,,,,,"EMERGENCY POWER PANERL BOARD No.61 (EP.FL) MCCB 3P,100AT/160AF",,FL.RF,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
459,SIEMENS,01,100B01-EE-EP-B1.FL-001.1,,100B-PP-BFL-001,,,"Emergency Panel",,,,,,,,,"Power Panel No.01 (PP.SAN1) MCCB 3P,150AT/160AF",,FL.B,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
460,SIEMENS,02,100B01-EE-EP-B1.FL-002.1,,100B-PP-BFL-002,,,"Emergency Panel",,,,,,,,,"Power Panel No. 02 (PP.SAN2) MCCB 3P,70AT/100AF",,FL.B,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
496,N/A,01,100B01-EE-ISP-6.FL-001,,100B-ISO-6FL-001,,,"Isolate Panel",,,,,,,,,"ISOLATE PANEL BOARD No.01 (ISP.01)",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
497,N/A,02,100B01-EE-ISP-6.FL-002,,100B-ISO-6FL-002,,,"Isolate Panel",,,,,,,,,"ISOLATE PANEL BOARD No.02 (ISP.02)",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
498,N/A,03,100B01-EE-ISP-6.FL-003,,100B-ISO-6FL-003,,,"Isolate Panel",,,,,,,,,"ISOLATE PANEL BOARD No.03 (ISP.03)",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
499,N/A,04,100B01-EE-ISP-6.FL-004,,100B-ISO-6FL-004,,,"Isolate Panel",,,,,,,,,"ISOLATE PANEL BOARD No.04 (ISP.04)",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
502,N/A,01,100B01-EE-UPS-6.FL-001,,100B-UPS-6FL-001,,,"Uninterruptible Power Supply",,,,,,,,,"UPS No.01 8 kVA",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
503,N/A,02,100B01-EE-UPS-6.FL-002,,100B-UPS-6FL-002,,,"Uninterruptible Power Supply",,,,,,,,,"UPS No.02 8 kVA",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
504,N/A,03,100B01-EE-UPS-6.FL-003,,100B-UPS-6FL-003,,,"Uninterruptible Power Supply",,,,,,,,,"UPS No.03 8 kVA",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
505,N/A,04,100B01-EE-UPS-6.FL-004,,100B-UPS-6FL-004,,,"Uninterruptible Power Supply",,,,,,,,,"UPS No.04 8 kVA",,FL.6,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F6,"โรงพยาบาล 100B - ชั้น 6",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1780,Riello,"12MP 600HC/600kVA",100B03-EE-UPS-1.FL-001,,100B-UPS-1FL-001,MC29AP626001,,"Uninterruptible Power Supply",,,,,,,,,600kVA,,ห้องคอนโทรลอาคารบริการ,"In Use",,,,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B03-F1,บริการกลางชั้น1,,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
506,N/A,N/A,100B01-EE-GD-1.FL-001,,100B-GD-GFL-001,,,"Grounding System",,,,,,,,,"GROUNDING No.01",,FL.G,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
507,N/A,01,100B01-EE-LT-RF.FL-001,,100B-LPS-RFL-001,,,"Lightning System",,,,,,,,,"Lightning No.01",,FL.RF,"In Use",,,2022-08-22,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FRF,"โรงพยาบาล 100B - ชั้น RF",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
