ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
1019,N/A,103,100B01-SN-TRS-7.FL-012,,100B-TRS-7FL-012,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.103",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1020,N/A,104,100B01-SN-TRS-7.FL-013,,100B-TRS-7FL-013,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.104",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1021,N/A,105,100B01-SN-TRS-7.FL-014,,100B-TRS-7Fl-014,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.105",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1022,N/A,106,100B01-SN-TRS-7.FL-015,,100B-TRS-7FL-015,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.106",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1023,N/A,107,100B01-SN-TRS-7.FL-016,,100B-TRS-7FL-016,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.107",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1024,N/A,108,100B01-SN-TRS-7.FL-017,,100B-TRS-7FL-017,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.108",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1025,N/A,109,100B01-SN-TRS-7.FL-018,,100B-TRS-7FL-018,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.109",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1026,N/A,110,100B01-SN-TRS-7.FL-019,,100B-TRS-7FL-019,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.110",,FL.7,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F7,"โรงพยาบาล 100B - ชั้น 7",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1027,N/A,111,100B01-SN-TRS-8.FL-001,,100B-TRS-8FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.111",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1028,N/A,112,100B01-SN-TRS-8.FL-002,,100B-TRS-8FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.112",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1029,N/A,113,100B01-SN-TRS-8.FL-003,,100B-TRS-8FL-003,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.113",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1030,N/A,114,100B01-SN-TRS-8.FL-004,,100B-TRS-8FL-004,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.114",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1031,N/A,115,100B01-SN-TRS-8.FL-005,,100B-TRS-8FL-005,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.115",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1032,N/A,116,100B01-SN-TRS-8.FL-006,,100B-TRS-8FL-006,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.116",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1033,N/A,117,100B01-SN-TRS-8.FL-007,,100B-TRS-8FL-007,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.117",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1034,N/A,118,100B01-SN-TRS-8.FL-008,,100B-TRS-8FL-008,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.118",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1035,N/A,119,100B01-SN-TRS-8.FL-009,,100B-TRS-8FL-009,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.119",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1036,N/A,120,100B01-SN-TRS-8.FL-010,,100B-TRS-8FL-010,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.120",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1037,N/A,121,100B01-SN-TRS-8.FL-011,,100B-TRS-8FL-011,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.121",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1038,N/A,122,100B01-SN-TRS-8.FL-012,,100B-TRS-8FL-012,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.122",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1039,N/A,123,100B01-SN-TRS-8.FL-013,,100B-TRS-8FL-013,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.123",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1040,N/A,124,100B01-SN-TRS-8.FL-014,,100B-TRS-8FL-014,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.124",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1041,N/A,125,100B01-SN-TRS-8.FL-015,,100B-TRS-8FL-015,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.125",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1042,N/A,126,100B01-SN-TRS-8.FL-016,,100B-TRS-8FL-016,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.126",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1043,N/A,127,100B01-SN-TRS-8.FL-017,,100B-TRS-8FL-017,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.127",,FL.8,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F8,"โรงพยาบาล 100B - ชั้น 8",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1044,N/A,128,100B01-SN-TRS-9.FL-001,,100B-TRS-9FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.128",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1045,N/A,129,100B01-SN-TRS-9.FL-002,,100B-TRS-9FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.129",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1046,N/A,130,100B01-SN-TRS-9.FL-003,,100B-TRS-9FL-003,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.130",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1047,N/A,131,100B01-SN-TRS-9.FL-004,,100B-TRS-9FL-004,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.131",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1048,N/A,132,100B01-SN-TRS-9.FL-005,,100B-TRS-9FL-005,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.132",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1049,N/A,133,100B01-SN-TRS-9.FL-006,,100B-TRS-9FL-006,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.133",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1050,N/A,134,100B01-SN-TRS-9.FL-007,,100B-TRS-9FL-007,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.134",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1051,N/A,135,100B01-SN-TRS-9.FL-008,,100B-TRS-9FL-008,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.135",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1052,N/A,136,100B01-SN-TRS-9.FL-009,,100B-TRS-9FL-009,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.136",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1053,N/A,137,100B01-SN-TRS-9.FL-010,,100B-TRS-9FL-010,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.137",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1054,N/A,138,100B01-SN-TRS-9.FL-011,,100B-TRS-9FL-011,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.138",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1055,N/A,139,100B01-SN-TRS-9.FL-012,,100B-TRS-9FL-012,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.139",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1056,N/A,140,100B01-SN-TRS-9.FL-013,,100B-TRS-9FL-013,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.140",,FL.9,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F9,"โรงพยาบาล 100B - ชั้น 9",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1057,N/A,141,100B01-SN-TRS-10.FL-001,,100B-TRS-10FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.141",,FL.10,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1058,N/A,142,100B01-SN-TRS-10.FL-002,,100B-TRS-10FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.142",,FL.10,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1059,N/A,143,100B01-SN-TRS-10.FL-003,,100B-TRS-10FL-003,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.143",,FL.10,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1060,N/A,144,100B01-SN-TRS-10.FL-004,,100B-TRS-10FL-004,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.144",,FL.10,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1061,N/A,145,100B01-SN-TRS-10.FL-005,,100B-TRS-10FL-005,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.145",,FL.10,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1062,N/A,146,100B01-SN-TRS-10.FL-006,,100B-TRS-10FL-006,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.146",,FL.10,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F10,"โรงพยาบาล 100B - ชั้น 10",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1063,N/A,147,100B01-SN-TRS-11.FL-001,,100B-TRS-11FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.147",,FL.11,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1064,N/A,148,100B01-SN-TRS-12.FL-001,,100B-TRS-12FL-001,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.148",,FL.12,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
1065,N/A,149,100B01-SN-TRS-12.FL-002,,100B-TRS-12FL-002,,,"Toilet Room",,,,,,,,,"TOILET ROOM No.149",,FL.12,"In Use",,,2022-08-30,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F12,"โรงพยาบาล 100B - ชั้น 12",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,undefined
860,ABB,M2QA225M2A,100B01-SN-TP-B1.FL-001,,"100B-CW pump1-BFL-001",3G1C1746062905002,,"Transfer Pump",,,,,,,,,"Cold Water Pump no.1 (โรงพยาบาล)","45 kW",ห้องเครื่องปั๊มชั้นใต้ดิน,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
861,ABB,M2QA225M2A,100B01-SN-TP-B1.FL-002,,"100B-CW pump2-BFL-002",3G1C1746062905001,,"Transfer Pump",,,,,,,,,"Cold Water Pump no.2 (โรงพยาบาล)","45 kW",ห้องเครื่องปั๊มชั้นใต้ดิน,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1781,EBARA,"3M/l 40-200/7.5 IE3",100B01-SN-TP-1.FL-001,,"100B-Transfer Pump-1FL-001",-,,"Transfer Pump",,,,,,,,,"7.5 kW",อาคารหอพักและลานจอด,ห้องเครื่องสูบน้ำลานจอด,"In Use",,,,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1782,EBARA,"3M/l 40-200/7.5 IE3",100B01-SN-TP-1.FL-002,,"100B-Transfer Pump-1FL-002",-,,"Transfer Pump",,,,,,,,,"7.5 kW",อาคารหอพักและลานจอด,ห้องเครื่องสูบน้ำลานจอด,"In Use",,,,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1783,EBARA,"CMA7I 1.50 TIE3",100B01-SN-TP-1.FL-003,,"100B-Transfer Pump-1FL-003",-,,"Transfer Pump",,,,,,,,,1.1kW,ข้าราชบริพาน,บริเวณใกล้ลานหม้อแปลง,"In Use",,,,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1784,EBARA,"CMA7I 1.50 TIE3",100B01-SN-TP-1.FL-004,,"100B-Transfer Pump-1FL-004",-,,"Transfer Pump",,,,,,,,,1.1kW,ข้าราชบริพาน,บริเวณใกล้ลานหม้อแปลง,"In Use",,,,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
886,N/A,01,100B01-SN-SP-B1.FL-001,,100B-SP-BFL-001,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.01",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,2022-08-29,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
887,N/A,02,100B01-SN-SP-B1.FL-002,,100B-SP-BFL-002,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.02",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
888,N/A,03,100B01-SN-SP-B1.FL-003,,100B-SP-BFL-003,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.03",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
889,N/A,04,100B01-SN-SP-B1.FL-004,,100B-SP-BFL-004,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.04",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
890,N/A,05,100B01-SN-SP-B1.FL-005,,100B-SP-BFL-005,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.05",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
891,N/A,06,100B01-SN-SP-B1.FL-006,,100B-SP-BFL-006,,,"Submersible Pump",,,,,,,,,"SUBMERSIBEL PUMP No.06",,FL.B,"In Use",,,2022-08-29,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
