AssetManufacture,AssetModel,AssetNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,AssetWriteOffDate,NumOfMonthWarranty,AssetStartWarrantyDate,AssetEndWarrantyDate,AssetQuantity,Branch,Zone,Supplier,Owner,CostCenter,CostType,Company,Department,AssetLatLong,AssetGoogleMapUrl
,,100B02-EE-EML-ST1.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.113,,บันไดหนีไฟ ST1 | ระหว่างชั้น 2-3,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST1.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.114,,บันไดหนีไฟ ST1 | ระหว่างชั้น 3-4,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST1.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.115,,บันไดหนีไฟ ST1 | ระหว่างชั้น 4-5,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST1.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.116,,บันไดหนีไฟ ST1 | ระหว่างชั้น 5-6,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST1.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.117,,บันไดหนีไฟ ST1 | ระหว่างชั้น 6-7,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST1.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.118,,บันไดหนีไฟ ST1 | ระหว่างชั้น 7-8,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST1.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.119,,บันไดหนีไฟ ST1 | ระหว่างชั้น 8-9,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST1.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.120,,บันไดหนีไฟ ST1 | ระหว่างชั้น 9-10,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST1.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.121,,บันไดหนีไฟ ST1 | ดาดฟ้า,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.122,,บันไดหนีไฟ ST2 | ชั้น 4,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.123,,บันไดหนีไฟ ST2 | ระหว่างชั้น 4-5,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.124,,บันไดหนีไฟ ST2 | ชั้น 5,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.125,,บันไดหนีไฟ ST2 | ชั้น 6,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.126,,บันไดหนีไฟ ST2 | ชั้น 7,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.127,,บันไดหนีไฟ ST2 | ชั้น 8,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.128,,บันไดหนีไฟ ST2 | ชั้น 9,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.129,,บันไดหนีไฟ ST2 | ชั้น 10,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B02-EE-EML-ST2.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.130,,บันไดหนีไฟ ST2 | ดาดฟ้า,,,,,,,,,,,,,,,,,หอพักฯ 100B-บันไดหนีไฟ ST2,,,,,,CRA,,,
