AssetManufacture,AssetModel,AssetNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,AssetWriteOffDate,NumOfMonthWarranty,AssetStartWarrantyDate,AssetEndWarrantyDate,AssetQuantity,Branch,Zone,Supplier,Owner,CostCenter,CostType,Company,Department,AssetLatLong,AssetGoogleMapUrl
,,100B01-EE-EML-10.FL-0034,,,Emergency Light,,,,,,,,,Emergency Light No.495,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0035,,,Emergency Light,,,,,,,,,Emergency Light No.496,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0036,,,Emergency Light,,,,,,,,,Emergency Light No.497,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0037,,,Emergency Light,,,,,,,,,Emergency Light No.498,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0038,,,Emergency Light,,,,,,,,,Emergency Light No.499,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0039,,,Emergency Light,,,,,,,,,Emergency Light No.500,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0040,,,Emergency Light,,,,,,,,,Emergency Light No.501,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0041,,,Emergency Light,,,,,,,,,Emergency Light No.502,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0042,,,Emergency Light,,,,,,,,,Emergency Light No.503,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-10.FL-0043,,,Emergency Light,,,,,,,,,Emergency Light No.504,,ชั้น 10 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 10,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.505,,ชั้น 11 | ทางเดินในแผนก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.506,,ชั้น 11 | หน้า Lift ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.507,,ชั้น 11 | หน้าห้องน้ำแผนก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.508,,ชั้น 11 | หน้า Lift 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.509,,ชั้น 11 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.510,,ชั้น 11 | หน้า Lift 4 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.511,,ชั้น 11 | หน้าห้องน้ำ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.512,,ชั้น 11 | Doctor's Co-Working Space,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.513,,ชั้น 11 | ห้องผู้อำนวยการ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.514,,ชั้น 11 | ทางเดินหน้าห้องประชุม,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.515,,ชั้น 11 | ทางเดินด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.516,,ชั้น 11 | ประตูทางเข้าผู้บริหาร,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.517,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.518,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.519,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.520,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.521,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.522,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0019,,,Emergency Light,,,,,,,,,Emergency Light No.523,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0020,,,Emergency Light,,,,,,,,,Emergency Light No.524,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0021,,,Emergency Light,,,,,,,,,Emergency Light No.525,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11.FL-0022,,,Emergency Light,,,,,,,,,Emergency Light No.526,,ชั้น 11 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.527,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.528,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.529,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.530,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.531,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.532,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.533,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.534,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.535,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-11A.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.536,,ชั้น 11A | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 11,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.537,,ชั้น 12 | OR จักษุ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.538,,ชั้น 12 | OR จักษุ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.539,,ชั้น 12 | OR จักษุ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.540,,ชั้น 12 | OR จักษุ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.541,,ชั้น 12 | หน้าลิฟท์ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.542,,ชั้น 12 | หน้าห้องน้ำ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.543,,ชั้น 12 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.544,,ชั้น 12 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.545,,ชั้น 12 | โถงทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.546,,ชั้น 12 | โถงทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.547,,ชั้น 12 | โถงทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.548,,ชั้น 12 | โถงทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.549,,ชั้น 12 | โถงทางเดิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.550,,ชั้น 12 | ทางเดินด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.551,,ชั้น 12 | โถงพักคอย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.552,,ชั้น 12 | โถงพักคอย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.553,,ชั้น 12 | หน้า Lift 4 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.554,,ชั้น 12 | หน้าทางหนีไฟหมายเลข2,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-12.FL-0019,,,Emergency Light,,,,,,,,,Emergency Light No.555,,ชั้น 12 | แผนกกิจกรรมบำบัด,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 12,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.556,,ชั้น 14 | ทางเดินด้านขวา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.557,,ชั้น 14 | หน้า Lift ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.558,,ชั้น 14 | ห้องพักเบรค,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.559,,ชั้น 14 | หน้าห้องน้ำ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.560,,ชั้น 14 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.561,,ชั้น 14 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.562,,ชั้น 14 | หน้า Lift 4 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.563,,ชั้น 14 | ห้องสำนักงานวางแผนมะเร็ง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.564,,ชั้น 14 | หน้าประตูทิศเหนือห้องประชุม,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.565,,ชั้น 14 | โถงทางเดิน Ward14,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.566,,ชั้น 14 | Ward14,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.567,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.568,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.569,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.570,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.571,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.572,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.573,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0019,,,Emergency Light,,,,,,,,,Emergency Light No.574,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0020,,,Emergency Light,,,,,,,,,Emergency Light No.575,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-14.FL-0021,,,Emergency Light,,,,,,,,,Emergency Light No.576,,ชั้น 14 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 14,,,,,,CRA,,,
,,100B01-EE-EML-RF.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.577,,ชั้น RF | ห้องลิฟท์3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น RF,,,,,,CRA,,,
,,100B01-EE-EML-RF.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.578,,ชั้น RF | ห้องลิฟท์4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น RF,,,,,,CRA,,,
,,100B01-EE-EML-RF.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.579,,ชั้น RF | ห้องหน้าลิฟท์,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น RF,,,,,,CRA,,,
,,100B01-EE-EML-RF.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.580,,ชั้น RF | ลิฟท์ส่วนพระองค์,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น RF,,,,,,CRA,,,
,,100B01-EE-EML-RF.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.581,,ชั้น RF | ลิฟท์ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น RF,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.582,,บันไดหนีไฟ ST1 | ระหว่างชั้น B1-1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.583,,บันไดหนีไฟ ST1 | ระหว่างชั้น B1-1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.584,,บันไดหนีไฟ ST1 | ระหว่างชั้น 1-2,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.585,,บันไดหนีไฟ ST1 | ระหว่างชั้น 2-3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.586,,บันไดหนีไฟ ST1 | ระหว่างชั้น 3-4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.587,,บันไดหนีไฟ ST1 | ระหว่างชั้น 4-5,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.588,,บันไดหนีไฟ ST1 | ระหว่างชั้น 5-6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0008,,,Emergency Light,,,,,,,,,Emergency Light No.589,,บันไดหนีไฟ ST1 | ระหว่างชั้น 6-7,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0009,,,Emergency Light,,,,,,,,,Emergency Light No.590,,บันไดหนีไฟ ST1 | ระหว่างชั้น 7-8,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0010,,,Emergency Light,,,,,,,,,Emergency Light No.591,,บันไดหนีไฟ ST1 | ระหว่างชั้น 8-9,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0011,,,Emergency Light,,,,,,,,,Emergency Light No.592,,บันไดหนีไฟ ST1 | ระหว่างชั้น 9-10,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0012,,,Emergency Light,,,,,,,,,Emergency Light No.593,,บันไดหนีไฟ ST1 | ระหว่างชั้น 10-11,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0013,,,Emergency Light,,,,,,,,,Emergency Light No.594,,บันไดหนีไฟ ST1 | ระหว่างชั้น 11-12,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0014,,,Emergency Light,,,,,,,,,Emergency Light No.595,,บันไดหนีไฟ ST1 | ระหว่างชั้น 12-14,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0015,,,Emergency Light,,,,,,,,,Emergency Light No.596,,บันไดหนีไฟ ST1 | ระหว่างชั้น 3-4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0016,,,Emergency Light,,,,,,,,,Emergency Light No.597,,บันไดหนีไฟ ST1 | ระหว่างชั้น 4-5,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0017,,,Emergency Light,,,,,,,,,Emergency Light No.598,,บันไดหนีไฟ ST1 | ระหว่างชั้น 5-6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0018,,,Emergency Light,,,,,,,,,Emergency Light No.599,,บันไดหนีไฟ ST1 | ระหว่างชั้น 6-7,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0019,,,Emergency Light,,,,,,,,,Emergency Light No.600,,บันไดหนีไฟ ST1 | ระหว่างชั้น 11-12,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST1.FL-0020,,,Emergency Light,,,,,,,,,Emergency Light No.601,,บันไดหนีไฟ ST1 | ดาดฟ้า-14,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST1,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0001,,,Emergency Light,,,,,,,,,Emergency Light No.602,,บันไดหนีไฟ ST2 | ระหว่างชั้น 1-2,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0002,,,Emergency Light,,,,,,,,,Emergency Light No.603,,บันไดหนีไฟ ST2 | ระหว่างชั้น 2-3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0003,,,Emergency Light,,,,,,,,,Emergency Light No.604,,บันไดหนีไฟ ST2 | ระหว่างชั้น 2-3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0004,,,Emergency Light,,,,,,,,,Emergency Light No.605,,บันไดหนีไฟ ST2 | ระหว่างชั้น 3-4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0005,,,Emergency Light,,,,,,,,,Emergency Light No.606,,บันไดหนีไฟ ST2 | ระหว่างชั้น 3-4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0006,,,Emergency Light,,,,,,,,,Emergency Light No.607,,บันไดหนีไฟ ST2 | ระหว่างชั้น 4-5,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
,,100B01-EE-EML-ST2.FL-0007,,,Emergency Light,,,,,,,,,Emergency Light No.608,,บันไดหนีไฟ ST2 | ระหว่างชั้น 4-5,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - บันไดหนีไฟ ST2,,,,,,CRA,,,
