AssetManufacture,AssetModel,AssetNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,AssetWriteOffDate,NumOfMonthWarranty,AssetStartWarrantyDate,AssetEndWarrantyDate,AssetQuantity,Branch,Zone,Supplier,Owner,CostCenter,CostType,Company,Department,AssetLatLong,AssetGoogleMapUrl
,,100B01-EE-EXL-B1.FL-0001,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.1,,ชั้น B1 | ทางเดินหน้าลิฟต์ LF1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0002,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.2,,ชั้น B1 | หน้าห้องน้ำ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0003,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.3,,ชั้น B1 | หน้าลิฟต์ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0004,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.4,,ชั้น B1 | หน้าเคาท์เตอร์รังสี,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0005,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.5,,ชั้น B1 | ทางเดินหน้าห้องเทอร์โมตรอน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0006,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.6,,ชั้น B1 | หน้าห้องรักษาด้วยรังสี,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0007,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.7,,ชั้น B1 | เคาท์เตอร์เวชศาสตร์นิวเคลียร์,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0008,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.8,,ชั้น B1 | ห้องทานข้าว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0009,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.9,,ชั้น B1 | หน้าห้อง STAFF,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0010,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.10,,ชั้น B1 | หน้าห้องคลีนิกสูงวัย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0011,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.11,,ชั้น B1 | แผนกเวชศาสตร์นิวเคลียร์,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0012,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.12,,ชั้น B1 | ห้องพักแพทย์,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0013,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.13,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0014,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.14,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0015,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.15,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0016,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.16,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0017,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.17,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0018,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.18,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0019,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.19,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0020,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.20,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0021,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.21,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-B1.FL-0022,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.22,,ชั้น B1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น B1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0001,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.23,,ชั้น 1 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0002,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.24,,ชั้น 1 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0003,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.25,,ชั้น 1 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0004,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.26,,ชั้น 1 | ทางเดินรอบนอก,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0005,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.27,,ชั้น 1 | ทางเดินชั้นลอย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0006,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.28,,ชั้น 1 | ทางเดินชั้นลอย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0007,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.29,,ชั้น 1 | ทางเดินชั้นลอย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0008,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.30,,ชั้น 1 | ทางเดินชั้นลอย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0009,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.31,,ชั้น 1 | หน้าห้องยา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0010,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.32,,ชั้น 1 | หน้าลิฟต์ 4 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0011,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.33,,ชั้น 1 | หน้าลิฟต์ 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0012,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.34,,ชั้น 1 | หน้าลิฟต์ 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0013,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.35,,ชั้น 1 | ทางเดินหน้าห้องรับยา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0014,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.36,,ชั้น 1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0015,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.37,,ชั้น 1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0016,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.38,,ชั้น 1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0017,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.39,,ชั้น 1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-1.FL-0018,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.40,,ชั้น 1 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 1,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0001,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.41,,ชั้น 2 | หน้าลิฟต์ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0002,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.42,,ชั้น 2 | หน้าลิฟต์ 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0003,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.43,,ชั้น 2 | ทางเดิน ฝั่งทิศเหนือ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0004,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.44,,ชั้น 2 | ข้างลิฟต์ LF1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0005,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.45,,ชั้น 2 | ข้างลิฟต์ 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0006,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.46,,ชั้น 2 | หน้าลิฟต์ 4 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0007,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.47,,ชั้น 2 | หน้าลิฟต์ LP8,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0008,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.48,,ชั้น 2 | หน้าลิฟต์ 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0009,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.49,,ชั้น 2 | หน้าเคาท์เตอร์ทันตกรรม,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0010,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.50,,ชั้น 2 | หน้าประตูทางเข้าทันตกรรม,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0011,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.51,,ชั้น 2 | ทางเดิน OPD 2B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0012,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.52,,ชั้น 2 | ทางเดิน OPD 2B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0013,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.53,,ชั้น 2 | ทางเดิน OPD 2B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0014,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.54,,ชั้น 2 | หน้าประตูหมายเลข 3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2.FL-0015,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.55,,ชั้น 2 | หน้าประตูการเงิน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2A.FL-0001,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.56,,ชั้น 2A | หน้าคลีนิคเด็ก2A,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2A.FL-0002,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.57,,ชั้น 2A | ทางออกคลีนิคเด็ก2A,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2A.FL-0003,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.58,,ชั้น 2A | ทางออก2A,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-2A.FL-0004,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.59,,ชั้น 2A | ทางหนีไฟ2A,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 2,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0001,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.60,,ชั้น 3 | หน้าลิฟต์ LP4,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0002,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.61,,ชั้น 3 | หน้าลิฟต์ขนของ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0003,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.62,,ชั้น 3 | ทางเดินข้างลิฟต์ LF1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0004,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.63,,ชั้น 3 | ทางเดินข้างลิฟต์ LF1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0005,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.64,,ชั้น 3 | ทางเดินทิศเหนือ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0006,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.65,,ชั้น 3 | ทางเดินเคมีบำบัด,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0007,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.66,,ชั้น 3 | หน้าลิฟต์ 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0008,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.67,,ชั้น 3 | หน้าบันไดเลื่อน,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0009,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.68,,ชั้น 3 | หน้าประตูหมายเลข 2,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0010,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.69,,ชั้น 3 | ทางเดิน OPD 3B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0011,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.70,,ชั้น 3 | ทางเดิน OPD 3B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0012,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.71,,ชั้น 3 | หน้าห้องน้ำส่วนกลาง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0013,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.72,,ชั้น 3 | OPD 2B หน้าห้องปฎิบัติการ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0014,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.73,,ชั้น 3 | ทางเดิน OPD 3B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0015,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.74,,ชั้น 3 | ทางเดิน OPD 3B ฝั่งลานจอด,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0016,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.75,,ชั้น 3 | ด้านใน OPD 3B,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0017,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.76,,ชั้น 3 | หน้าประตูไตเทียม,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0018,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.77,,ชั้น 3 | ข้างลิฟต์ LP6,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0019,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.78,,ชั้น 3 | หน้าประตูทางเข้าเคมีบำบัด,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0020,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.79,,ชั้น 3 | หน้าประตูหนีไฟ หมายเลข 3,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0021,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.80,,ชั้น 3 | แผนกเคมีบำบัด,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0022,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.81,,ชั้น 3 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0023,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.82,,ชั้น 3 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0024,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.83,,ชั้น 3 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0025,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.84,,ชั้น 3 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-3.FL-0026,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.85,,ชั้น 3 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 3,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0001,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.86,,ชั้น 4 | ทางเดินหน้าทางหนีไฟ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0002,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.87,,ชั้น 4 | หน้าลิฟต์ 3 ตัว,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0003,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.88,,ชั้น 4 | ทางเดินหน้าห้อง STAFF,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0004,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.89,,ชั้น 4 | หน้าทางหนีไฟ หมายเลข 2,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0005,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.90,,ชั้น 4 | ทางเดินแผนกเทคโนโลยี,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0006,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.91,,ชั้น 4 | หน้าห้องรังสีร่วมรักษา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0007,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.92,,ชั้น 4 | หน้าห้องรังสีร่วมรักษา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0008,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.93,,ชั้น 4 | หน้าเคาท์เตอร์รังสี,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0009,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.94,,ชั้น 4 | ทางเดินศูนย์ภาพวินิจฉัย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0010,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.95,,ชั้น 4 | ทางเดินศูนย์ภาพวินิจฉัย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0011,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.96,,ชั้น 4 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0012,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.97,,ชั้น 4 | ทางเดินด้านหลัง,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0013,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.98,,ชั้น 4 | ทางเดินศูนย์ภาพวินิจฉัย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0014,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.99,,ชั้น 4 | ทางเดินด้านหลังศูนย์วินิจฉัย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0015,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.100,,ชั้น 4 | ทางเดินด้านหลังศูนย์วินิจฉัย,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0016,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.101,,ชั้น 4 | ทางเดินรังสีร่วมรักษา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0017,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.102,,ชั้น 4 | ทางเดินรังสีร่วมรักษา,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0018,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.103,,ชั้น 4 | ด้านหลังห้อง IT,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0019,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.104,,ชั้น 4 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0020,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.105,,ชั้น 4 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0021,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.106,,ชั้น 4 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0022,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.107,,ชั้น 4 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-4.FL-0023,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.108,,ชั้น 4 | ,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 4,,,,,,CRA,,,
,,100B01-EE-EXL-5.FL-0001,,,Exit Sign Light,,,,,,,,,Exit Sign Light No.109,,ชั้น 5 | ข้างลิฟต์ LF1,,,,,,,,,,,,,,,,,โรงพยาบาล 100B - ชั้น 5,,,,,,CRA,,,
